Frame,Landmark Index,X,Y,Z
0,0,0.6942806243896484,0.5077457427978516,-3.977004325861344e-07
0,1,0.6533969640731812,0.47690796852111816,-0.013054486364126205
0,2,0.628316342830658,0.3921949565410614,-0.02106478624045849
0,3,0.6443095803260803,0.3287714719772339,-0.0322277769446373
0,4,0.6647735834121704,0.2944905161857605,-0.041446130722761154
0,5,0.6636202931404114,0.28422433137893677,-0.0010829615639522672
0,6,0.6653038859367371,0.20975607633590698,-0.031139526516199112
0,7,0.6454877257347107,0.17529773712158203,-0.044316116720438004
0,8,0.6243444681167603,0.16937494277954102,-0.04902958869934082
0,9,0.7063397169113159,0.28942468762397766,-0.009466800838708878
0,10,0.6720146536827087,0.26181697845458984,-0.04004615917801857
0,11,0.6534197330474854,0.3397112488746643,-0.03428009897470474
0,12,0.6621270775794983,0.3622167110443115,-0.020588520914316177
0,13,0.7436280846595764,0.3160921633243561,-0.024129854515194893
0,14,0.702873706817627,0.30914631485939026,-0.05535881221294403
0,15,0.683039665222168,0.38021326065063477,-0.03485625609755516
0,16,0.6920309662818909,0.39389121532440186,-0.01264160219579935
0,17,0.771988034248352,0.35572007298469543,-0.04138529673218727
0,18,0.7307310700416565,0.35873177647590637,-0.057824116200208664
0,19,0.7142478227615356,0.4057117998600006,-0.04278511926531792
0,20,0.7253813743591309,0.41264256834983826,-0.026887372136116028
1,0,0.6933058500289917,0.5096966624259949,-4.3296333274156495e-07
1,1,0.6499518752098083,0.47262752056121826,-0.012055137194693089
1,2,0.6229892373085022,0.38882577419281006,-0.02077682688832283
1,3,0.6347396969795227,0.32819437980651855,-0.0331328846514225
1,4,0.6578677892684937,0.30173444747924805,-0.0427732914686203
1,5,0.6652718782424927,0.27929070591926575,-0.0005602858145721257
1,6,0.6641605496406555,0.20019042491912842,-0.032036080956459045
1,7,0.6415696144104004,0.16898314654827118,-0.045741140842437744
1,8,0.6189106106758118,0.17031778395175934,-0.050336483865976334
1,9,0.705786406993866,0.2862379550933838,-0.009477704763412476
1,10,0.6693738698959351,0.26212334632873535,-0.04117884859442711
1,11,0.6487244367599487,0.3387107849121094,-0.036319464445114136
1,12,0.6581735610961914,0.36042430996894836,-0.02340037375688553
1,13,0.7420819401741028,0.31444117426872253,-0.02464626170694828
1,14,0.699017345905304,0.3077368140220642,-0.054949283599853516
1,15,0.6799639463424683,0.3786740303039551,-0.03397471457719803
1,16,0.6911018490791321,0.39213472604751587,-0.012266876175999641
1,17,0.7712241411209106,0.3560718297958374,-0.04255717620253563
1,18,0.7276256084442139,0.35894861817359924,-0.05783989652991295
1,19,0.7109496593475342,0.40537720918655396,-0.04251955822110176
1,20,0.7241992950439453,0.4112281799316406,-0.026846226304769516
2,0,0.6896302700042725,0.5139816999435425,-4.7391100110871776e-07
2,1,0.6439494490623474,0.47495171427726746,-0.01357316318899393
2,2,0.617750883102417,0.39042240381240845,-0.022705473005771637
2,3,0.6319661140441895,0.32461270689964294,-0.03503415361046791
2,4,0.6521236300468445,0.2899491488933563,-0.04437427967786789
2,5,0.6567342281341553,0.28142815828323364,-0.0016355059342458844
2,6,0.6565827131271362,0.19943979382514954,-0.03424016013741493
2,7,0.6344825029373169,0.16875779628753662,-0.04822634905576706
2,8,0.6119292974472046,0.17195318639278412,-0.05243056267499924
2,9,0.6976499557495117,0.2887871265411377,-0.009572615846991539
2,10,0.6634679436683655,0.265079528093338,-0.0423627570271492
2,11,0.6433655023574829,0.3433346748352051,-0.037228263914585114
2,12,0.6527150273323059,0.3673352599143982,-0.02386922761797905
2,13,0.7342195510864258,0.3166857361793518,-0.024049295112490654
2,14,0.6942517757415771,0.3091046214103699,-0.056201592087745667
2,15,0.6751570701599121,0.38103818893432617,-0.03526078909635544
2,16,0.6861331462860107,0.39502736926078796,-0.01320052333176136
2,17,0.7639234066009521,0.35658591985702515,-0.04129018262028694
2,18,0.721845805644989,0.36003512144088745,-0.05884251371026039
2,19,0.7057266235351562,0.40753161907196045,-0.04444001615047455
2,20,0.7194899916648865,0.4132190942764282,-0.02900593727827072
3,0,0.6878282427787781,0.514734148979187,-4.473818648875749e-07
3,1,0.6413029432296753,0.474972665309906,-0.013299901969730854
3,2,0.6136553287506104,0.3918409049510956,-0.022912172600626945
3,3,0.6241441965103149,0.32970482110977173,-0.03601134940981865
3,4,0.6454029679298401,0.2993028461933136,-0.04597173631191254
3,5,0.6522257924079895,0.27873459458351135,-0.002195563167333603
3,6,0.6530852913856506,0.1952206790447235,-0.035645611584186554
3,7,0.6293603181838989,0.16491331160068512,-0.049892932176589966
3,8,0.6065162420272827,0.16956797242164612,-0.054071322083473206
3,9,0.6936954259872437,0.28497207164764404,-0.01039115246385336
3,10,0.6586867570877075,0.26210853457450867,-0.04409165680408478
3,11,0.639018714427948,0.339430570602417,-0.03954947739839554
3,12,0.6493220925331116,0.36143338680267334,-0.026397572830319405
3,13,0.7311124801635742,0.31182071566581726,-0.0250563882291317
3,14,0.6888379454612732,0.3070617616176605,-0.05714244022965431
3,15,0.6705926060676575,0.3791441023349762,-0.03655242174863815
3,16,0.6829265356063843,0.39142465591430664,-0.014650106430053711
3,17,0.7614641785621643,0.3506760597229004,-0.04251463711261749
3,18,0.7173988223075867,0.35752156376838684,-0.0588543564081192
3,19,0.7021393179893494,0.40490657091140747,-0.0440249927341938
3,20,0.716981053352356,0.4094044864177704,-0.028282655403017998
4,0,0.6842103004455566,0.5164761543273926,-4.655521479435265e-07
4,1,0.6370205879211426,0.47473615407943726,-0.013889744877815247
4,2,0.6105033755302429,0.3896510899066925,-0.02321024052798748
4,3,0.6200318336486816,0.3246572017669678,-0.035972170531749725
4,4,0.6377871632575989,0.2898753881454468,-0.04533199965953827
4,5,0.6479042172431946,0.27696022391319275,-0.0016050891717895865
4,6,0.6480002999305725,0.1929704248905182,-0.03606770187616348
4,7,0.623370349407196,0.16363562643527985,-0.05081145465373993
4,8,0.6000440716743469,0.1687787026166916,-0.05494355037808418
4,9,0.6895137429237366,0.28381696343421936,-0.00950577761977911
4,10,0.6547912359237671,0.2615196108818054,-0.044089313596487045
4,11,0.6354246735572815,0.3403451442718506,-0.039570402354002
4,12,0.6452594995498657,0.3608449101448059,-0.02610778622329235
4,13,0.7271664142608643,0.3108687996864319,-0.02412707917392254
4,14,0.6854974031448364,0.30630677938461304,-0.0573577955365181
4,15,0.6672592759132385,0.38012585043907166,-0.03642117604613304
4,16,0.6793374419212341,0.3916948735713959,-0.013875478878617287
4,17,0.757810115814209,0.3494897782802582,-0.04161567986011505
4,18,0.7147228717803955,0.3567919433116913,-0.05851752310991287
4,19,0.6992514729499817,0.4049752652645111,-0.04345327243208885
4,20,0.713874340057373,0.4087095260620117,-0.027271557599306107
5,0,0.6845912337303162,0.5186872482299805,-4.938576125823602e-07
5,1,0.633981466293335,0.4768548905849457,-0.012484592385590076
5,2,0.6057788729667664,0.3896050453186035,-0.020679302513599396
5,3,0.6136381030082703,0.3185063898563385,-0.032650694251060486
5,4,0.6247409582138062,0.27508577704429626,-0.04129517823457718
5,5,0.6413835287094116,0.28175365924835205,0.000790669524576515
5,6,0.6388829946517944,0.19625474512577057,-0.03251339867711067
5,7,0.6151953935623169,0.16586768627166748,-0.04565129056572914
5,8,0.5944514870643616,0.16716165840625763,-0.048665501177310944
5,9,0.6832018494606018,0.2866794764995575,-0.007388944271951914
5,10,0.6483296155929565,0.2630966007709503,-0.04101886227726936
5,11,0.630363404750824,0.3432237505912781,-0.03486314043402672
5,12,0.6422760486602783,0.3634130358695984,-0.02023063786327839
5,13,0.7212406396865845,0.3111545741558075,-0.022333187982439995
5,14,0.6800259947776794,0.3059051036834717,-0.05617758631706238
5,15,0.6632563471794128,0.38165542483329773,-0.034660704433918
5,16,0.6772189140319824,0.39365193247795105,-0.011532007716596127
5,17,0.752975583076477,0.3472762405872345,-0.03990299627184868
5,18,0.7096129059791565,0.352874219417572,-0.05757937580347061
5,19,0.6951735615730286,0.40355509519577026,-0.04249771311879158
5,20,0.7112821340560913,0.409416526556015,-0.02625841088593006
6,0,0.6812727451324463,0.5174512267112732,-4.6464646175081725e-07
6,1,0.6335901021957397,0.47838094830513,-0.013167168013751507
6,2,0.6039710640907288,0.3938809335231781,-0.021744312718510628
6,3,0.6081404089927673,0.3300112187862396,-0.03389852121472359
6,4,0.6232417821884155,0.2944962978363037,-0.042623624205589294
6,5,0.6386838555335999,0.27878692746162415,-0.001238008844666183
6,6,0.6371670961380005,0.19311711192131042,-0.034781377762556076
6,7,0.6111533641815186,0.16455340385437012,-0.04840124025940895
6,8,0.5885224938392639,0.16817766427993774,-0.052154384553432465
6,9,0.681377649307251,0.2831498980522156,-0.009462900459766388
6,10,0.6449511051177979,0.2616712749004364,-0.04370775446295738
6,11,0.6283643245697021,0.34232375025749207,-0.038457710295915604
6,12,0.6407923102378845,0.3634791076183319,-0.02461075410246849
6,13,0.7200480103492737,0.3089955151081085,-0.024359416216611862
6,14,0.6761325001716614,0.30618128180503845,-0.057431451976299286
6,15,0.6617423295974731,0.3811458349227905,-0.036665383726358414
6,16,0.6770669221878052,0.3919878900051117,-0.014417567290365696
6,17,0.7519644498825073,0.34689292311668396,-0.04200540482997894
6,18,0.7075817584991455,0.3560437858104706,-0.058729831129312515
6,19,0.6936151385307312,0.405507355928421,-0.044107455760240555
6,20,0.7093046307563782,0.40920501947402954,-0.02853952720761299
7,0,0.6806073188781738,0.5196082592010498,-4.943859721606714e-07
7,1,0.6327642202377319,0.4795837998390198,-0.012969130650162697
7,2,0.6037412881851196,0.3916599452495575,-0.021364543586969376
7,3,0.6119382977485657,0.3241400718688965,-0.03357987850904465
7,4,0.628890872001648,0.2864271104335785,-0.04245174303650856
7,5,0.6391581296920776,0.27921825647354126,0.0003086746437475085
7,6,0.6366794109344482,0.19548402726650238,-0.03328781947493553
7,7,0.6107989549636841,0.16667293012142181,-0.04733886942267418
7,8,0.5882086157798767,0.169157937169075,-0.05144772678613663
7,9,0.6816588044166565,0.28394389152526855,-0.008333979174494743
7,10,0.6451884508132935,0.2627202868461609,-0.042921196669340134
7,11,0.6275814175605774,0.3443533182144165,-0.03783164173364639
7,12,0.6396211385726929,0.36572059988975525,-0.023915156722068787
7,13,0.719987154006958,0.3098689615726471,-0.023793252184987068
7,14,0.6765159368515015,0.3059714138507843,-0.05762190744280815
7,15,0.6604893803596497,0.3820817172527313,-0.03654095157980919
7,16,0.6749569773674011,0.393252432346344,-0.013829008676111698
7,17,0.751814603805542,0.34781116247177124,-0.042036280035972595
7,18,0.7079079151153564,0.354572057723999,-0.05888116732239723
7,19,0.6929195523262024,0.40457290410995483,-0.04364258423447609
7,20,0.7080255150794983,0.40860381722450256,-0.027612417936325073
8,0,0.6820387840270996,0.5224087238311768,-4.859614932684053e-07
8,1,0.6317573189735413,0.48130083084106445,-0.013158652000129223
8,2,0.6015101075172424,0.3948371708393097,-0.021333077922463417
8,3,0.6044694781303406,0.3278641402721405,-0.033120375126600266
8,4,0.6157100200653076,0.28827381134033203,-0.04150443151593208
8,5,0.6387024521827698,0.28166908025741577,0.0006348683964461088
8,6,0.6362836360931396,0.19880108535289764,-0.03306473046541214
8,7,0.6103428602218628,0.16908636689186096,-0.04749978333711624
8,8,0.5871405005455017,0.17211103439331055,-0.05169690400362015
8,9,0.6808524131774902,0.2861698567867279,-0.00762447202578187
8,10,0.6439309120178223,0.26431170105934143,-0.04213334619998932
8,11,0.626118004322052,0.34540900588035583,-0.037540826946496964
8,12,0.6376830339431763,0.3679511547088623,-0.02383420057594776
8,13,0.7188246846199036,0.3119736909866333,-0.022702191025018692
8,14,0.675540566444397,0.30909720063209534,-0.05624927952885628
8,15,0.6593265533447266,0.3839286267757416,-0.03596089035272598
8,16,0.6733027100563049,0.3956065773963928,-0.013697847723960876
8,17,0.749954342842102,0.35013076663017273,-0.04058363661170006
8,18,0.7064245939254761,0.3599659502506256,-0.057453982532024384
8,19,0.6912768483161926,0.40870916843414307,-0.04307634010910988
8,20,0.7059077620506287,0.4122530221939087,-0.027561215683817863
9,0,0.6789366602897644,0.5204440355300903,-4.912483291263925e-07
9,1,0.6309347748756409,0.47917652130126953,-0.012600330635905266
9,2,0.6017999053001404,0.39037472009658813,-0.020407777279615402
9,3,0.6086168885231018,0.32220932841300964,-0.03192949295043945
9,4,0.6245825290679932,0.28325915336608887,-0.04017951712012291
9,5,0.6378064155578613,0.2801026999950409,0.00026959189563058317
9,6,0.6359556317329407,0.19637294113636017,-0.03277639299631119
9,7,0.6101294755935669,0.16781331598758698,-0.04659038409590721
9,8,0.5871769189834595,0.17223404347896576,-0.05037488788366318
9,9,0.680055558681488,0.28486281633377075,-0.008198444731533527
9,10,0.6440566778182983,0.26486915349960327,-0.042273350059986115
9,11,0.6263416409492493,0.34498167037963867,-0.037534262984991074
9,12,0.6376463174819946,0.3674488663673401,-0.02396378293633461
9,13,0.7184484004974365,0.3112647533416748,-0.023296549916267395
9,14,0.6749407052993774,0.3077164888381958,-0.056454479694366455
9,15,0.6590843796730042,0.38283759355545044,-0.03593805059790611
9,16,0.6731569766998291,0.3955886960029602,-0.013724038377404213
9,17,0.7503690123558044,0.3493845462799072,-0.04110525920987129
9,18,0.706379234790802,0.3565053343772888,-0.05797089263796806
9,19,0.6911519765853882,0.4065607190132141,-0.04320640116930008
9,20,0.7057347297668457,0.41232502460479736,-0.027409449219703674
10,0,0.6797527074813843,0.5211791396141052,-4.989871058569406e-07
10,1,0.6316426992416382,0.47960078716278076,-0.011794360354542732
10,2,0.601629376411438,0.39257049560546875,-0.019503192976117134
10,3,0.6076003313064575,0.32639485597610474,-0.03104989044368267
10,4,0.6245701313018799,0.29052603244781494,-0.03924741595983505
10,5,0.6388683319091797,0.2806355953216553,0.0006993309361860156
10,6,0.6368334889411926,0.1971060335636139,-0.03204686939716339
10,7,0.6112039685249329,0.1682662069797516,-0.045654553920030594
