Frame,Landmark Index,X,Y,Z
0,0,0.7598083019256592,0.5782715082168579,-2.3646974511848384e-07
0,1,0.7111229300498962,0.5595377087593079,-0.017547782510519028
0,2,0.6823698878288269,0.4958508610725403,-0.020612502470612526
0,3,0.6849747896194458,0.4350326657295227,-0.02281126193702221
0,4,0.6867489814758301,0.39654868841171265,-0.02056693285703659
0,5,0.691116213798523,0.4289018511772156,0.004524192772805691
0,6,0.6773237586021423,0.39015936851501465,-0.018340565264225006
0,7,0.6721157431602478,0.38016828894615173,-0.025543691590428352
0,8,0.6790618896484375,0.388388067483902,-0.025653358548879623
0,9,0.7280288934707642,0.42881008982658386,0.003573056310415268
0,10,0.720181941986084,0.3755790889263153,-0.021446989849209785
0,11,0.7130783200263977,0.43769407272338867,-0.015597398392856121
0,12,0.720695436000824,0.4544702470302582,-0.0006362292915582657
0,13,0.7601959705352783,0.4418899416923523,-0.003741965163499117
0,14,0.7584347128868103,0.403393417596817,-0.030670221894979477
0,15,0.7456510066986084,0.4604487121105194,-0.012442209757864475
0,16,0.7523211240768433,0.469645231962204,0.009287653490900993
0,17,0.7969930171966553,0.4623635709285736,-0.013425060547888279
0,18,0.7897542715072632,0.4382248520851135,-0.028879817575216293
0,19,0.7770799398422241,0.4771093428134918,-0.016834203153848648
0,20,0.7793428897857666,0.486557275056839,-0.0026525736320763826
1,0,0.7633266448974609,0.5885335803031921,-2.0300338121614914e-07
1,1,0.7105720043182373,0.5630289912223816,-0.013201847672462463
1,2,0.6872501373291016,0.5005502104759216,-0.014835302717983723
1,3,0.6893238425254822,0.4374817907810211,-0.016411403194069862
1,4,0.6914561986923218,0.3972659707069397,-0.012732790783047676
1,5,0.6884750723838806,0.42889952659606934,0.009865384548902512
1,6,0.6793850064277649,0.38600778579711914,-0.012316485866904259
1,7,0.6739968061447144,0.37444934248924255,-0.01842331886291504
1,8,0.6843244433403015,0.39106059074401855,-0.017322007566690445
1,9,0.7290968298912048,0.4295862913131714,0.008195912465453148
1,10,0.7198013663291931,0.37489357590675354,-0.015919120982289314
1,11,0.7149304151535034,0.43739891052246094,-0.008491476997733116
1,12,0.7234511971473694,0.45697683095932007,0.007733605802059174
1,13,0.7616106867790222,0.4433773458003998,0.00029137113597244024
1,14,0.7581406831741333,0.40475332736968994,-0.022709215059876442
1,15,0.7465553283691406,0.4632520079612732,9.709006917546503e-06
1,16,0.755156934261322,0.4723663926124573,0.024241624400019646
1,17,0.7996041774749756,0.4609915316104889,-0.010180976241827011
1,18,0.7906960248947144,0.4400971531867981,-0.022921385243535042
1,19,0.7797710299491882,0.48043379187583923,-0.009436706081032753
1,20,0.7833219170570374,0.4873546361923218,0.005825843662023544
2,0,0.764185905456543,0.5915614366531372,-2.4950622901087627e-07
2,1,0.7124752998352051,0.5616191625595093,-0.015152784995734692
2,2,0.688606858253479,0.4956151247024536,-0.017745934426784515
2,3,0.6920099258422852,0.43200740218162537,-0.020332766696810722
2,4,0.6917455792427063,0.3911748230457306,-0.017848854884505272
2,5,0.6921911239624023,0.424753338098526,0.008933350443840027
2,6,0.6828083395957947,0.3794936239719391,-0.014414731413125992
2,7,0.680257260799408,0.37238118052482605,-0.021493569016456604
2,8,0.6900330781936646,0.3873915672302246,-0.020725976675748825
2,9,0.7316734194755554,0.42758607864379883,0.0069639007560908794
2,10,0.7231418490409851,0.37462592124938965,-0.01658465899527073
2,11,0.7200151085853577,0.43967315554618835,-0.009240088053047657
2,12,0.7254694700241089,0.4537358283996582,0.00614307913929224
2,13,0.7644777894020081,0.44186288118362427,-0.0018018558621406555
2,14,0.7609450221061707,0.40310046076774597,-0.027255095541477203
2,15,0.7509921193122864,0.46346718072891235,-0.007704457268118858
2,16,0.7564706802368164,0.4717601537704468,0.014269781298935413
2,17,0.8012030720710754,0.46073633432388306,-0.013114972040057182
2,18,0.7919248342514038,0.4393308758735657,-0.028071170672774315
2,19,0.782126784324646,0.4813013970851898,-0.015837321057915688
2,20,0.7846755981445312,0.4893704652786255,-0.001549271633848548
3,0,0.7675954103469849,0.5905611515045166,-2.46685857518969e-07
3,1,0.7147367596626282,0.5594097375869751,-0.018707575276494026
3,2,0.6885324120521545,0.4934341013431549,-0.022031279280781746
3,3,0.6902042031288147,0.4267861843109131,-0.025156229734420776
3,4,0.68635493516922,0.3800883889198303,-0.022948874160647392
3,5,0.6953208446502686,0.42622828483581543,0.010150201618671417
3,6,0.6860963106155396,0.3771325945854187,-0.014549553394317627
3,7,0.6846982836723328,0.37060126662254333,-0.022037403658032417
3,8,0.6931555271148682,0.3828390836715698,-0.020637501031160355
3,9,0.7328155636787415,0.4295669496059418,0.009635310620069504
3,10,0.7271349430084229,0.374271422624588,-0.014848754741251469
3,11,0.7236659526824951,0.4403885006904602,-0.007786808535456657
3,12,0.7273392677307129,0.45218196511268616,0.008160403929650784
3,13,0.7657804489135742,0.44213178753852844,0.001471259049139917
3,14,0.7652360796928406,0.40221157670021057,-0.027080364525318146
3,15,0.7551501989364624,0.46337801218032837,-0.010381263680756092
3,16,0.7580267190933228,0.4697144031524658,0.011003365740180016
3,17,0.8016880750656128,0.45941048860549927,-0.009274575859308243
3,18,0.7957473397254944,0.43822693824768066,-0.02541675977408886
3,19,0.7852279543876648,0.47876620292663574,-0.01424398086965084
3,20,0.7863127589225769,0.4868025779724121,-9.294746269006282e-05
4,0,0.7682696580886841,0.5846949219703674,-2.5859753804979846e-07
4,1,0.7171423435211182,0.559251070022583,-0.02138863317668438
4,2,0.6892634034156799,0.4917721748352051,-0.02633260190486908
4,3,0.691001296043396,0.42403462529182434,-0.030532846227288246
4,4,0.6885747313499451,0.3773600459098816,-0.029742049053311348
4,5,0.6964483261108398,0.4208097457885742,0.003275163471698761
4,6,0.6899562478065491,0.3696730434894562,-0.02340380661189556
4,7,0.6883347630500793,0.3682594895362854,-0.03139771521091461
4,8,0.6951797008514404,0.38381803035736084,-0.029921652749180794
4,9,0.7342526912689209,0.424895703792572,0.0032552997581660748
4,10,0.7299225926399231,0.3698016405105591,-0.02259199693799019
4,11,0.7251428961753845,0.4349229633808136,-0.015617853961884975
4,12,0.7270315289497375,0.4449889659881592,0.00010660007683327422
4,13,0.7671787142753601,0.43821951746940613,-0.00438620476052165
4,14,0.7677710056304932,0.4001041352748871,-0.034987471997737885
4,15,0.757081925868988,0.46245238184928894,-0.01924937590956688
4,16,0.7582074999809265,0.4687352478504181,0.001601995201781392
4,17,0.8027162551879883,0.455959677696228,-0.014624194242060184
4,18,0.7977555990219116,0.43619075417518616,-0.03284914046525955
4,19,0.7877205610275269,0.4785807728767395,-0.022388070821762085
4,20,0.7881103754043579,0.48769915103912354,-0.008588731288909912
5,0,0.7693288922309875,0.5823301076889038,-2.9173773441470985e-07
5,1,0.7160106301307678,0.5586775541305542,-0.0186373982578516
5,2,0.687658429145813,0.4935276508331299,-0.02284851111471653
5,3,0.6906207799911499,0.4255722463130951,-0.026724178344011307
5,4,0.6927253603935242,0.380841463804245,-0.025732701644301414
5,5,0.696244478225708,0.4212150275707245,0.0048322188667953014
5,6,0.6903479099273682,0.3689936399459839,-0.020649271085858345
5,7,0.6887719631195068,0.3663196265697479,-0.028432320803403854
5,8,0.6956720948219299,0.38511502742767334,-0.027015315368771553
5,9,0.7336133122444153,0.42598477005958557,0.004366158042103052
5,10,0.7294829487800598,0.3700850009918213,-0.020733799785375595
5,11,0.7253952622413635,0.4357561469078064,-0.01372111402451992
5,12,0.7265958189964294,0.4499553442001343,0.0017548485193401575
5,13,0.7658896446228027,0.43899786472320557,-0.0032105864956974983
5,14,0.7673487663269043,0.40083450078964233,-0.03264535218477249
5,15,0.7572928071022034,0.46325841546058655,-0.016282323747873306
5,16,0.758612871170044,0.4726039171218872,0.004590327851474285
5,17,0.8015583157539368,0.45497995615005493,-0.013119551353156567
5,18,0.7969521284103394,0.43598994612693787,-0.02995596081018448
5,19,0.7877578139305115,0.4788725674152374,-0.018816567957401276
5,20,0.7883427739143372,0.48772257566452026,-0.005007706582546234
6,0,0.777636706829071,0.5702269077301025,-2.662878273440583e-07
